tm,MVm,PVm
7.760000000000000000e+02,1.000000000000000000e+00,2.942499999999999005e-01
7.770000000000000000e+02,1.000000000000000000e+00,2.934999999999998721e-01
7.780000000000000000e+02,1.000000000000000000e+00,2.917499999999998428e-01
7.790000000000000000e+02,1.000000000000000000e+00,2.910000000000000364e-01
7.800000000000000000e+02,1.000000000000000000e+00,2.910000000000000364e-01
7.810000000000000000e+02,1.000000000000000000e+00,2.917499999999998428e-01
7.820000000000000000e+02,1.000000000000000000e+00,2.917499999999998428e-01
7.830000000000000000e+02,1.000000000000000000e+00,2.974999999999999867e-01
7.840000000000000000e+02,1.000000000000000000e+00,2.982500000000000151e-01
7.850000000000000000e+02,1.000000000000000000e+00,2.982500000000000151e-01
7.860000000000000000e+02,1.000000000000000000e+00,2.990000000000000435e-01
7.870000000000000000e+02,1.000000000000000000e+00,2.990000000000000435e-01
7.880000000000000000e+02,1.000000000000000000e+00,3.022499999999999076e-01
7.890000000000000000e+02,1.000000000000000000e+00,3.047499999999999654e-01
7.900000000000000000e+02,1.000000000000000000e+00,3.047499999999999654e-01
7.910000000000000000e+02,1.000000000000000000e+00,3.037499999999999645e-01
7.920000000000000000e+02,1.000000000000000000e+00,3.014999999999998792e-01
7.930000000000000000e+02,1.000000000000000000e+00,3.047499999999999654e-01
7.940000000000000000e+02,1.000000000000000000e+00,2.982500000000000151e-01
7.950000000000000000e+02,1.000000000000000000e+00,2.982500000000000151e-01
7.960000000000000000e+02,1.000000000000000000e+00,2.982500000000000151e-01
7.970000000000000000e+02,1.000000000000000000e+00,2.982500000000000151e-01
7.980000000000000000e+02,1.000000000000000000e+00,2.982500000000000151e-01
7.990000000000000000e+02,1.000000000000000000e+00,2.982500000000000151e-01
8.000000000000000000e+02,1.000000000000000000e+00,2.974999999999999867e-01
8.010000000000000000e+02,1.000000000000000000e+00,2.949999999999999289e-01
8.020000000000000000e+02,1.000000000000000000e+00,2.942499999999999005e-01
8.030000000000000000e+02,1.000000000000000000e+00,2.974999999999999867e-01
8.040000000000000000e+02,1.000000000000000000e+00,2.982500000000000151e-01
8.050000000000000000e+02,1.000000000000000000e+00,2.982500000000000151e-01
8.060000000000000000e+02,1.000000000000000000e+00,2.982500000000000151e-01
8.070000000000000000e+02,1.000000000000000000e+00,2.982500000000000151e-01
8.080000000000000000e+02,1.000000000000000000e+00,2.964999999999999858e-01
8.090000000000000000e+02,1.000000000000000000e+00,2.957499999999999574e-01
8.100000000000000000e+02,1.000000000000000000e+00,2.982500000000000151e-01
8.110000000000000000e+02,1.000000000000000000e+00,2.982500000000000151e-01
8.120000000000000000e+02,1.000000000000000000e+00,3.014999999999998792e-01
8.130000000000000000e+02,1.000000000000000000e+00,3.029999999999999361e-01
8.140000000000000000e+02,1.000000000000000000e+00,3.054999999999999938e-01
8.150000000000000000e+02,1.000000000000000000e+00,3.062500000000000222e-01
8.160000000000000000e+02,1.000000000000000000e+00,3.127499999999999725e-01
8.170000000000000000e+02,1.000000000000000000e+00,3.142500000000000293e-01
8.180000000000000000e+02,1.000000000000000000e+00,3.142500000000000293e-01
8.190000000000000000e+02,1.000000000000000000e+00,3.142500000000000293e-01
8.200000000000000000e+02,1.000000000000000000e+00,3.142500000000000293e-01
8.210000000000000000e+02,1.000000000000000000e+00,3.135000000000000009e-01
8.220000000000000000e+02,1.000000000000000000e+00,3.135000000000000009e-01
8.230000000000000000e+02,1.000000000000000000e+00,3.142500000000000293e-01
8.240000000000000000e+02,1.000000000000000000e+00,3.142500000000000293e-01
8.250000000000000000e+02,1.000000000000000000e+00,3.142500000000000293e-01
8.260000000000000000e+02,1.000000000000000000e+00,3.152499999999999747e-01
8.270000000000000000e+02,1.000000000000000000e+00,3.192499999999999227e-01
8.280000000000000000e+02,1.000000000000000000e+00,3.224999999999999534e-01
8.290000000000000000e+02,1.000000000000000000e+00,3.152499999999999747e-01
8.300000000000000000e+02,1.000000000000000000e+00,3.142500000000000293e-01
8.310000000000000000e+02,1.000000000000000000e+00,3.142500000000000293e-01
8.320000000000000000e+02,1.000000000000000000e+00,3.142500000000000293e-01
8.330000000000000000e+02,1.000000000000000000e+00,3.152499999999999747e-01
8.340000000000000000e+02,1.000000000000000000e+00,3.224999999999999534e-01
8.350000000000000000e+02,1.000000000000000000e+00,3.224999999999999534e-01
8.360000000000000000e+02,1.000000000000000000e+00,3.232499999999999818e-01
8.370000000000000000e+02,1.000000000000000000e+00,3.287499999999999867e-01
8.380000000000000000e+02,1.000000000000000000e+00,3.272499999999999298e-01
8.390000000000000000e+02,1.000000000000000000e+00,3.224999999999999534e-01
8.400000000000000000e+02,1.000000000000000000e+00,3.224999999999999534e-01
8.410000000000000000e+02,1.000000000000000000e+00,3.224999999999999534e-01
8.420000000000000000e+02,1.000000000000000000e+00,3.207499999999999796e-01
8.430000000000000000e+02,1.000000000000000000e+00,3.182499999999999218e-01
8.440000000000000000e+02,1.000000000000000000e+00,3.142500000000000293e-01
8.450000000000000000e+02,1.000000000000000000e+00,3.142500000000000293e-01
8.460000000000000000e+02,1.000000000000000000e+00,3.142500000000000293e-01
8.470000000000000000e+02,1.000000000000000000e+00,3.142500000000000293e-01
8.480000000000000000e+02,1.000000000000000000e+00,3.215000000000000080e-01
8.490000000000000000e+02,1.000000000000000000e+00,3.224999999999999534e-01
8.500000000000000000e+02,1.000000000000000000e+00,3.215000000000000080e-01
8.510000000000000000e+02,1.000000000000000000e+00,3.182499999999999218e-01
8.520000000000000000e+02,1.000000000000000000e+00,3.182499999999999218e-01
8.530000000000000000e+02,1.000000000000000000e+00,3.142500000000000293e-01
8.540000000000000000e+02,1.000000000000000000e+00,3.152499999999999747e-01
8.550000000000000000e+02,1.000000000000000000e+00,3.142500000000000293e-01
8.560000000000000000e+02,1.000000000000000000e+00,3.142500000000000293e-01
8.570000000000000000e+02,1.000000000000000000e+00,3.135000000000000009e-01
8.580000000000000000e+02,1.000000000000000000e+00,3.102499999999999147e-01
8.590000000000000000e+02,1.000000000000000000e+00,3.087499999999998579e-01
8.600000000000000000e+02,1.000000000000000000e+00,3.135000000000000009e-01
8.610000000000000000e+02,1.000000000000000000e+00,3.142500000000000293e-01
8.620000000000000000e+02,1.000000000000000000e+00,3.142500000000000293e-01
8.630000000000000000e+02,1.000000000000000000e+00,3.142500000000000293e-01
8.640000000000000000e+02,1.000000000000000000e+00,3.142500000000000293e-01
8.650000000000000000e+02,1.000000000000000000e+00,3.142500000000000293e-01
8.660000000000000000e+02,1.000000000000000000e+00,3.142500000000000293e-01
8.670000000000000000e+02,1.000000000000000000e+00,3.142500000000000293e-01
8.680000000000000000e+02,1.000000000000000000e+00,3.142500000000000293e-01
8.690000000000000000e+02,1.000000000000000000e+00,3.127499999999999725e-01
8.700000000000000000e+02,1.000000000000000000e+00,3.127499999999999725e-01
8.710000000000000000e+02,1.000000000000000000e+00,3.094999999999998863e-01
8.720000000000000000e+02,1.000000000000000000e+00,3.069999999999998286e-01
8.730000000000000000e+02,1.000000000000000000e+00,3.062500000000000222e-01
8.740000000000000000e+02,1.000000000000000000e+00,3.062500000000000222e-01
8.750000000000000000e+02,1.000000000000000000e+00,3.062500000000000222e-01
8.760000000000000000e+02,1.000000000000000000e+00,3.062500000000000222e-01
8.770000000000000000e+02,1.000000000000000000e+00,3.062500000000000222e-01
8.780000000000000000e+02,1.000000000000000000e+00,3.062500000000000222e-01
8.790000000000000000e+02,1.000000000000000000e+00,3.054999999999999938e-01
8.800000000000000000e+02,1.000000000000000000e+00,3.062500000000000222e-01
8.810000000000000000e+02,1.000000000000000000e+00,3.062500000000000222e-01
8.820000000000000000e+02,1.000000000000000000e+00,3.062500000000000222e-01
8.830000000000000000e+02,1.000000000000000000e+00,3.062500000000000222e-01
8.840000000000000000e+02,1.000000000000000000e+00,3.062500000000000222e-01
8.850000000000000000e+02,1.000000000000000000e+00,3.062500000000000222e-01
8.860000000000000000e+02,1.000000000000000000e+00,3.062500000000000222e-01
8.870000000000000000e+02,1.000000000000000000e+00,3.047499999999999654e-01
8.880000000000000000e+02,1.000000000000000000e+00,3.037499999999999645e-01
8.890000000000000000e+02,1.000000000000000000e+00,3.037499999999999645e-01
8.900000000000000000e+02,1.000000000000000000e+00,3.047499999999999654e-01
8.910000000000000000e+02,1.000000000000000000e+00,3.047499999999999654e-01
8.920000000000000000e+02,1.000000000000000000e+00,3.062500000000000222e-01
8.930000000000000000e+02,1.000000000000000000e+00,3.135000000000000009e-01
8.940000000000000000e+02,1.000000000000000000e+00,3.142500000000000293e-01
8.950000000000000000e+02,1.000000000000000000e+00,3.142500000000000293e-01
8.960000000000000000e+02,1.000000000000000000e+00,3.142500000000000293e-01
8.970000000000000000e+02,1.000000000000000000e+00,3.142500000000000293e-01
8.980000000000000000e+02,1.000000000000000000e+00,3.135000000000000009e-01
8.990000000000000000e+02,1.000000000000000000e+00,3.135000000000000009e-01
9.000000000000000000e+02,1.000000000000000000e+00,3.142500000000000293e-01
9.010000000000000000e+02,1.000000000000000000e+00,3.152499999999999747e-01
9.020000000000000000e+02,1.000000000000000000e+00,3.142500000000000293e-01
9.030000000000000000e+02,1.000000000000000000e+00,3.142500000000000293e-01
9.040000000000000000e+02,1.000000000000000000e+00,3.119999999999999440e-01
9.050000000000000000e+02,1.000000000000000000e+00,3.109999999999999432e-01
9.060000000000000000e+02,1.000000000000000000e+00,3.142500000000000293e-01
9.070000000000000000e+02,1.000000000000000000e+00,3.109999999999999432e-01
9.080000000000000000e+02,1.000000000000000000e+00,3.142500000000000293e-01
9.090000000000000000e+02,1.000000000000000000e+00,3.142500000000000293e-01
9.100000000000000000e+02,1.000000000000000000e+00,3.142500000000000293e-01
9.110000000000000000e+02,1.000000000000000000e+00,3.142500000000000293e-01
9.120000000000000000e+02,1.000000000000000000e+00,3.127499999999999725e-01
9.130000000000000000e+02,1.000000000000000000e+00,3.109999999999999432e-01
9.140000000000000000e+02,1.000000000000000000e+00,3.102499999999999147e-01
9.150000000000000000e+02,1.000000000000000000e+00,3.069999999999998286e-01
9.160000000000000000e+02,1.000000000000000000e+00,3.094999999999998863e-01
9.170000000000000000e+02,1.000000000000000000e+00,3.142500000000000293e-01
9.180000000000000000e+02,1.000000000000000000e+00,3.135000000000000009e-01
9.190000000000000000e+02,1.000000000000000000e+00,3.127499999999999725e-01
9.200000000000000000e+02,1.000000000000000000e+00,3.109999999999999432e-01
9.210000000000000000e+02,1.000000000000000000e+00,3.102499999999999147e-01
9.220000000000000000e+02,1.000000000000000000e+00,3.109999999999999432e-01
9.230000000000000000e+02,1.000000000000000000e+00,3.142500000000000293e-01
9.240000000000000000e+02,1.000000000000000000e+00,3.119999999999999440e-01
9.250000000000000000e+02,1.000000000000000000e+00,3.135000000000000009e-01
9.260000000000000000e+02,1.000000000000000000e+00,3.102499999999999147e-01
9.270000000000000000e+02,1.000000000000000000e+00,3.135000000000000009e-01
9.280000000000000000e+02,1.000000000000000000e+00,3.119999999999999440e-01
9.290000000000000000e+02,1.000000000000000000e+00,3.119999999999999440e-01
9.300000000000000000e+02,1.000000000000000000e+00,3.135000000000000009e-01
9.310000000000000000e+02,1.000000000000000000e+00,3.142500000000000293e-01
9.320000000000000000e+02,1.000000000000000000e+00,3.142500000000000293e-01
9.330000000000000000e+02,1.000000000000000000e+00,3.142500000000000293e-01
9.340000000000000000e+02,1.000000000000000000e+00,3.142500000000000293e-01
9.350000000000000000e+02,1.000000000000000000e+00,3.142500000000000293e-01
9.360000000000000000e+02,1.000000000000000000e+00,3.142500000000000293e-01
9.370000000000000000e+02,1.000000000000000000e+00,3.142500000000000293e-01
9.380000000000000000e+02,1.000000000000000000e+00,3.142500000000000293e-01
9.390000000000000000e+02,1.000000000000000000e+00,3.142500000000000293e-01
9.400000000000000000e+02,1.000000000000000000e+00,3.174999999999998934e-01
9.410000000000000000e+02,1.000000000000000000e+00,3.182499999999999218e-01
9.420000000000000000e+02,1.000000000000000000e+00,3.142500000000000293e-01
9.430000000000000000e+02,1.000000000000000000e+00,3.142500000000000293e-01
9.440000000000000000e+02,1.000000000000000000e+00,3.192499999999999227e-01
9.450000000000000000e+02,1.000000000000000000e+00,3.215000000000000080e-01
9.460000000000000000e+02,1.000000000000000000e+00,3.207499999999999796e-01
9.470000000000000000e+02,1.000000000000000000e+00,3.152499999999999747e-01
9.480000000000000000e+02,1.000000000000000000e+00,3.160000000000000031e-01
9.490000000000000000e+02,1.000000000000000000e+00,3.192499999999999227e-01
9.500000000000000000e+02,1.000000000000000000e+00,3.224999999999999534e-01
9.510000000000000000e+02,1.000000000000000000e+00,3.224999999999999534e-01
9.520000000000000000e+02,1.000000000000000000e+00,3.232499999999999818e-01
9.530000000000000000e+02,1.000000000000000000e+00,3.254999999999999005e-01
9.540000000000000000e+02,1.000000000000000000e+00,3.297499999999999321e-01
9.550000000000000000e+02,1.000000000000000000e+00,3.297499999999999321e-01
9.560000000000000000e+02,1.000000000000000000e+00,3.264999999999999014e-01
9.570000000000000000e+02,1.000000000000000000e+00,3.254999999999999005e-01
9.580000000000000000e+02,1.000000000000000000e+00,3.272499999999999298e-01
9.590000000000000000e+02,1.000000000000000000e+00,3.297499999999999321e-01
9.600000000000000000e+02,1.000000000000000000e+00,3.232499999999999818e-01
9.610000000000000000e+02,1.000000000000000000e+00,3.254999999999999005e-01
9.620000000000000000e+02,1.000000000000000000e+00,3.304999999999999605e-01
9.630000000000000000e+02,1.000000000000000000e+00,3.304999999999999605e-01
9.640000000000000000e+02,1.000000000000000000e+00,3.264999999999999014e-01
9.650000000000000000e+02,1.000000000000000000e+00,3.224999999999999534e-01
9.660000000000000000e+02,1.000000000000000000e+00,3.224999999999999534e-01
9.670000000000000000e+02,1.000000000000000000e+00,3.224999999999999534e-01
9.680000000000000000e+02,1.000000000000000000e+00,3.224999999999999534e-01
9.690000000000000000e+02,1.000000000000000000e+00,3.224999999999999534e-01
9.700000000000000000e+02,1.000000000000000000e+00,3.224999999999999534e-01
9.710000000000000000e+02,1.000000000000000000e+00,3.215000000000000080e-01
9.720000000000000000e+02,1.000000000000000000e+00,3.142500000000000293e-01
9.730000000000000000e+02,1.000000000000000000e+00,3.224999999999999534e-01
9.740000000000000000e+02,1.000000000000000000e+00,3.224999999999999534e-01
9.750000000000000000e+02,1.000000000000000000e+00,3.224999999999999534e-01
9.760000000000000000e+02,1.000000000000000000e+00,3.224999999999999534e-01
9.770000000000000000e+02,1.000000000000000000e+00,3.215000000000000080e-01
9.780000000000000000e+02,1.000000000000000000e+00,3.142500000000000293e-01
9.790000000000000000e+02,1.000000000000000000e+00,3.142500000000000293e-01
9.800000000000000000e+02,1.000000000000000000e+00,3.224999999999999534e-01
9.810000000000000000e+02,1.000000000000000000e+00,3.224999999999999534e-01
9.820000000000000000e+02,1.000000000000000000e+00,3.224999999999999534e-01
9.830000000000000000e+02,1.000000000000000000e+00,3.254999999999999005e-01
9.840000000000000000e+02,1.000000000000000000e+00,3.272499999999999298e-01
9.850000000000000000e+02,1.000000000000000000e+00,3.254999999999999005e-01
9.860000000000000000e+02,1.000000000000000000e+00,3.224999999999999534e-01
9.870000000000000000e+02,1.000000000000000000e+00,3.224999999999999534e-01
9.880000000000000000e+02,1.000000000000000000e+00,3.224999999999999534e-01
9.890000000000000000e+02,1.000000000000000000e+00,3.224999999999999534e-01
9.900000000000000000e+02,1.000000000000000000e+00,3.207499999999999796e-01
